Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,rainfall_adequacy_index,thermal_stress_score,log_pesticides,yield_lag_1,rainfall_roll3
Brazil,Sorghum,2011,25497,1761.0,345026.0,22.489,3.0626,4.511,12.7514,23172.0,1761.0
Brazil,Sorghum,2012,29317,1761.0,346583.0,23.063,3.0626,3.937,12.7559,25497.0,1761.0
Brazil,Sorghum,2013,26817,1761.0,367778.0,22.478,3.0626,4.522,12.8152,29317.0,1761.0
Brazil,Soybeans,1991,15533,1761.0,58349.44,22.375,3.0626,2.625,10.9742,17322.0,1761.0
Brazil,Soybeans,1992,20352,1761.0,67003.89,22.355,3.0626,2.645,11.1125,15533.0,1761.0
Brazil,Soybeans,1993,21241,1761.0,75658.33,22.605,3.0626,2.395,11.234,20352.0,1761.0
Brazil,Soybeans,1994,21632,1761.0,84312.78,22.732,3.0626,2.268,11.3423,21241.0,1761.0
Brazil,Soybeans,1995,21998,1761.0,92967.22,22.732,3.0626,2.268,11.44,21632.0,1761.0
Brazil,Soybeans,1996,22493,1761.0,101621.67,22.414,3.0626,2.586,11.529,21998.0,1761.0
Brazil,Soybeans,1997,22977,1761.0,110276.11,22.78,3.0626,2.22,11.6108,22493.0,1761.0
Brazil,Soybeans,1998,23533,1761.0,118930.56,22.95,3.0626,2.05,11.6863,22977.0,1761.0
Brazil,Soybeans,1999,23724,1761.0,127585.0,22.263,3.0626,2.737,11.7565,23533.0,1761.0
Brazil,Soybeans,2000,24033,1761.0,140423.0,22.431,3.0626,2.569,11.8524,23724.0,1761.0
Brazil,Soybeans,2001,27105,1761.0,151523.0,22.96,3.0626,2.04,11.9285,24033.0,1761.0
Brazil,Soybeans,2002,25739,1761.0,145552.0,23.149,3.0626,1.851,11.8883,27105.0,1761.0
Brazil,Soybeans,2004,23005,1761.0,214725.0,22.428,3.0626,2.572,12.2771,25739.0,1761.0
Brazil,Soybeans,2005,22303,1761.0,232232.0,22.965,3.0626,2.035,12.3555,23005.0,1761.0
Brazil,Soybeans,2006,23796,1761.0,238716.0,22.786,3.0626,2.214,12.383,22303.0,1761.0
Brazil,Soybeans,2007,28133,1761.0,304031.0,22.894,3.0626,2.106,12.6249,23796.0,1761.0
Brazil,Soybeans,2008,28162,1761.0,312637.0,22.464,3.0626,2.536,12.6528,28133.0,1761.0
Brazil,Soybeans,2009,26365,1761.0,335742.0,22.861,3.0626,2.139,12.7241,28162.0,1761.0
Brazil,Soybeans,2010,29475,1761.0,342580.0,22.882,3.0626,2.118,12.7443,26365.0,1761.0
Brazil,Soybeans,2011,31214,1761.0,345026.0,22.489,3.0626,2.511,12.7514,29475.0,1761.0
Brazil,Soybeans,2012,26366,1761.0,346583.0,23.063,3.0626,1.937,12.7559,31214.0,1761.0
Brazil,Soybeans,2013,29285,1761.0,367778.0,22.478,3.0626,2.522,12.8152,26366.0,1761.0
Brazil,Sweet potatoes,1991,101504,1761.0,58349.44,22.375,2.0126,1.625,10.9742,101661.0,1761.0
Brazil,Sweet potatoes,1992,104452,1761.0,67003.89,22.355,2.0126,1.645,11.1125,101504.0,1761.0
Brazil,Sweet potatoes,1993,107920,1761.0,75658.33,22.605,2.0126,1.395,11.234,104452.0,1761.0
Brazil,Sweet potatoes,1994,113070,1761.0,84312.78,22.732,2.0126,1.268,11.3423,107920.0,1761.0
Brazil,Sweet potatoes,1995,110676,1761.0,92967.22,22.732,2.0126,1.268,11.44,113070.0,1761.0
Brazil,Sweet potatoes,1996,86415,1761.0,101621.67,22.414,2.0126,1.586,11.529,110676.0,1761.0
Brazil,Sweet potatoes,1997,98387,1761.0,110276.11,22.78,2.0126,1.22,11.6108,86415.0,1761.0
Brazil,Sweet potatoes,1998,103928,1761.0,118930.56,22.95,2.0126,1.05,11.6863,98387.0,1761.0
Brazil,Sweet potatoes,1999,109463,1761.0,127585.0,22.263,2.0126,1.737,11.7565,103928.0,1761.0
Brazil,Sweet potatoes,2000,110351,1761.0,140423.0,22.431,2.0126,1.569,11.8524,109463.0,1761.0
Brazil,Sweet potatoes,2001,113496,1761.0,151523.0,22.96,2.0126,1.04,11.9285,110351.0,1761.0
Brazil,Sweet potatoes,2002,113463,1761.0,145552.0,23.149,2.0126,0.851,11.8883,113496.0,1761.0
Brazil,Sweet potatoes,2004,114957,1761.0,214725.0,22.428,2.0126,1.572,12.2771,113463.0,1761.0
Brazil,Sweet potatoes,2005,113360,1761.0,232232.0,22.965,2.0126,1.035,12.3555,114957.0,1761.0
Brazil,Sweet potatoes,2006,116902,1761.0,238716.0,22.786,2.0126,1.214,12.383,113360.0,1761.0
Brazil,Sweet potatoes,2007,120680,1761.0,304031.0,22.894,2.0126,1.106,12.6249,116902.0,1761.0
Brazil,Sweet potatoes,2008,120398,1761.0,312637.0,22.464,2.0126,1.536,12.6528,120680.0,1761.0
Brazil,Sweet potatoes,2009,113035,1761.0,335742.0,22.861,2.0126,1.139,12.7241,120398.0,1761.0
Brazil,Sweet potatoes,2010,118459,1761.0,342580.0,22.882,2.0126,1.118,12.7443,113035.0,1761.0
Brazil,Sweet potatoes,2011,124266,1761.0,345026.0,22.489,2.0126,1.511,12.7514,118459.0,1761.0
Brazil,Sweet potatoes,2012,121926,1761.0,346583.0,23.063,2.0126,0.937,12.7559,124266.0,1761.0
Brazil,Sweet potatoes,2013,130913,1761.0,367778.0,22.478,2.0126,1.522,12.8152,121926.0,1761.0
Brazil,Wheat,1991,14232,1761.0,58349.44,22.375,3.2018,5.375,10.9742,11540.0,1761.0
Brazil,Wheat,1992,14295,1761.0,67003.89,22.355,3.2018,5.355,11.1125,14232.0,1761.0
Brazil,Wheat,1993,14825,1761.0,75658.33,22.605,3.2018,5.605,11.234,14295.0,1761.0
Brazil,Wheat,1994,15541,1761.0,84312.78,22.732,3.2018,5.732,11.3423,14825.0,1761.0
Brazil,Wheat,1995,15420,1761.0,92967.22,22.732,3.2018,5.732,11.44,15541.0,1761.0
Brazil,Wheat,1996,18334,1761.0,101621.67,22.414,3.2018,5.414,11.529,15420.0,1761.0
Brazil,Wheat,1997,16359,1761.0,110276.11,22.78,3.2018,5.78,11.6108,18334.0,1761.0
Brazil,Wheat,1998,16111,1761.0,118930.56,22.95,3.2018,5.95,11.6863,16359.0,1761.0
Brazil,Wheat,1999,19699,1761.0,127585.0,22.263,3.2018,5.263,11.7565,16111.0,1761.0
Brazil,Wheat,2000,15156,1761.0,140423.0,22.431,3.2018,5.431,11.8524,19699.0,1761.0
Brazil,Wheat,2001,19488,1761.0,151523.0,22.96,3.2018,5.96,11.9285,15156.0,1761.0
Brazil,Wheat,2002,14754,1761.0,145552.0,23.149,3.2018,6.149,11.8883,19488.0,1761.0
Brazil,Wheat,2004,20728,1761.0,214725.0,22.428,3.2018,5.428,12.2771,14754.0,1761.0
Brazil,Wheat,2005,19735,1761.0,232232.0,22.965,3.2018,5.965,12.3555,20728.0,1761.0
Brazil,Wheat,2006,15927,1761.0,238716.0,22.786,3.2018,5.786,12.383,19735.0,1761.0
Brazil,Wheat,2007,22199,1761.0,304031.0,22.894,3.2018,5.894,12.6249,15927.0,1761.0
Brazil,Wheat,2008,25497,1761.0,312637.0,22.464,3.2018,5.464,12.6528,22199.0,1761.0
Brazil,Wheat,2009,20802,1761.0,335742.0,22.861,3.2018,5.861,12.7241,25497.0,1761.0
Brazil,Wheat,2010,28288,1761.0,342580.0,22.882,3.2018,5.882,12.7443,20802.0,1761.0
Brazil,Wheat,2011,26602,1761.0,345026.0,22.489,3.2018,5.489,12.7514,28288.0,1761.0
Brazil,Wheat,2012,23100,1761.0,346583.0,23.063,3.2018,6.063,12.7559,26602.0,1761.0
Brazil,Wheat,2013,27491,1761.0,367778.0,22.478,3.2018,5.478,12.8152,23100.0,1761.0
Brazil,Yams,1991,91353,1761.0,58349.44,22.375,1.4088,4.625,10.9742,91489.0,1761.0
Brazil,Yams,1992,91413,1761.0,67003.89,22.355,1.4088,4.645,11.1125,91353.0,1761.0
Brazil,Yams,1993,91471,1761.0,75658.33,22.605,1.4088,4.395,11.234,91413.0,1761.0
Brazil,Yams,1994,91667,1761.0,84312.78,22.732,1.4088,4.268,11.3423,91471.0,1761.0
Brazil,Yams,1995,91587,1761.0,92967.22,22.732,1.4088,4.268,11.44,91667.0,1761.0
Brazil,Yams,1996,91837,1761.0,101621.67,22.414,1.4088,4.586,11.529,91587.0,1761.0
Brazil,Yams,1997,91773,1761.0,110276.11,22.78,1.4088,4.22,11.6108,91837.0,1761.0
Brazil,Yams,1998,91823,1761.0,118930.56,22.95,1.4088,4.05,11.6863,91773.0,1761.0
Brazil,Yams,1999,92000,1761.0,127585.0,22.263,1.4088,4.737,11.7565,91823.0,1761.0
Brazil,Yams,2000,91522,1761.0,140423.0,22.431,1.4088,4.569,11.8524,92000.0,1761.0
Brazil,Yams,2001,90385,1761.0,151523.0,22.96,1.4088,4.04,11.9285,91522.0,1761.0
Brazil,Yams,2002,92000,1761.0,145552.0,23.149,1.4088,3.851,11.8883,90385.0,1761.0
Brazil,Yams,2004,92345,1761.0,214725.0,22.428,1.4088,4.572,12.2771,92000.0,1761.0
Brazil,Yams,2005,92462,1761.0,232232.0,22.965,1.4088,4.035,12.3555,92345.0,1761.0
Brazil,Yams,2006,92308,1761.0,238716.0,22.786,1.4088,4.214,12.383,92462.0,1761.0
Brazil,Yams,2007,92593,1761.0,304031.0,22.894,1.4088,4.106,12.6249,92308.0,1761.0
Brazil,Yams,2008,93753,1761.0,312637.0,22.464,1.4088,4.536,12.6528,92593.0,1761.0
Brazil,Yams,2009,94599,1761.0,335742.0,22.861,1.4088,4.139,12.7241,93753.0,1761.0
Brazil,Yams,2010,95332,1761.0,342580.0,22.882,1.4088,4.118,12.7443,94599.0,1761.0
Brazil,Yams,2011,96414,1761.0,345026.0,22.489,1.4088,4.511,12.7514,95332.0,1761.0
Brazil,Yams,2012,97619,1761.0,346583.0,23.063,1.4088,3.937,12.7559,96414.0,1761.0
Brazil,Yams,2013,96078,1761.0,367778.0,22.478,1.4088,4.522,12.8152,97619.0,1761.0
Bulgaria,Maize,1991,49551,608.0,3906.0,8.14,0.9354,15.86,8.2705,28771.0,608.0
Bulgaria,Maize,1992,28128,608.0,3906.0,9.07,0.9354,14.93,8.2705,49551.0,608.0
Bulgaria,Maize,1993,18609,608.0,3777.25,9.0,0.9354,15.0,8.237,28128.0,608.0
Bulgaria,Maize,1994,28056,608.0,3648.5,10.23,0.9354,13.77,8.2023,18609.0,608.0
Bulgaria,Maize,1995,38237,608.0,3519.75,8.69,0.9354,15.31,8.1664,28056.0,608.0
Bulgaria,Maize,1996,21810,608.0,3391.0,8.44,0.9354,15.56,8.1292,38237.0,608.0
Bulgaria,Maize,1997,35782,608.0,3262.25,8.26,0.9354,15.74,8.0905,21810.0,608.0
Bulgaria,Maize,1998,27318,608.0,3133.5,9.16,0.9354,14.84,8.0502,35782.0,608.0
Bulgaria,Maize,1999,38239,608.0,3004.75,9.67,0.9354,14.33,8.0083,27318.0,608.0
Bulgaria,Maize,2000,17239,608.0,2876.0,9.9,0.9354,14.1,7.9645,38239.0,608.0
Bulgaria,Maize,2001,24713,608.0,2747.25,9.55,0.9354,14.45,7.9187,17239.0,608.0
Bulgaria,Maize,2002,42364,608.0,2618.5,9.6,0.9354,14.4,7.8707,24713.0,608.0
Bulgaria,Maize,2004,55400,608.0,2361.0,9.18,0.9354,14.82,7.7673,42364.0,608.0
Bulgaria,Maize,2005,53085,608.0,2232.25,8.58,0.9354,15.42,7.7112,55400.0,608.0
Bulgaria,Maize,2006,45328,608.0,2103.5,9.08,0.9354,14.92,7.6518,53085.0,608.0
Bulgaria,Maize,2007,61244,608.0,1974.75,10.23,0.9354,13.77,7.5887,45328.0,608.0
Bulgaria,Maize,2008,41548,608.0,1846.0,9.9,0.9354,14.1,7.5213,61244.0,608.0
Bulgaria,Maize,2009,47071,608.0,1717.25,9.74,0.9354,14.26,7.4491,41548.0,608.0
Bulgaria,Maize,2010,62512,608.0,1588.5,9.65,0.9354,14.35,7.3712,47071.0,608.0
Bulgaria,Maize,2011,55310,608.0,1459.75,9.17,0.9354,14.83,7.2867,62512.0,608.0
Bulgaria,Maize,2012,36800,608.0,1331.0,9.99,0.9354,14.01,7.1944,55310.0,608.0
Bulgaria,Maize,2013,63943,608.0,1197.0,11.26,0.9354,12.74,7.0884,36800.0,608.0
Bulgaria,Potatoes,1991,117017,608.0,3906.0,8.14,1.0133,9.86,8.2705,104986.0,608.0
Bulgaria,Potatoes,1992,118262,608.0,3906.0,9.07,1.0133,8.93,8.2705,117017.0,608.0
Bulgaria,Potatoes,1993,90807,608.0,3777.25,9.0,1.0133,9.0,8.237,118262.0,608.0
Bulgaria,Potatoes,1994,105070,608.0,3648.5,10.23,1.0133,7.77,8.2023,90807.0,608.0
Bulgaria,Potatoes,1995,116617,608.0,3519.75,8.69,1.0133,9.31,8.1664,105070.0,608.0
Bulgaria,Potatoes,1996,80623,608.0,3391.0,8.44,1.0133,9.56,8.1292,116617.0,608.0
Bulgaria,Potatoes,1997,104537,608.0,3262.25,8.26,1.0133,9.74,8.0905,80623.0,608.0
Bulgaria,Potatoes,1998,94041,608.0,3133.5,9.16,1.0133,8.84,8.0502,104537.0,608.0
Bulgaria,Potatoes,1999,108475,608.0,3004.75,9.67,1.0133,8.33,8.0083,94041.0,608.0
Bulgaria,Potatoes,2000,75262,608.0,2876.0,9.9,1.0133,8.1,7.9645,108475.0,608.0
Bulgaria,Potatoes,2001,123921,608.0,2747.25,9.55,1.0133,8.45,7.9187,75262.0,608.0
Bulgaria,Potatoes,2002,120894,608.0,2618.5,9.6,1.0133,8.4,7.8707,123921.0,608.0
Bulgaria,Potatoes,2004,186855,608.0,2361.0,9.18,1.0133,8.82,7.7673,120894.0,608.0
Bulgaria,Potatoes,2005,156448,608.0,2232.25,8.58,1.0133,9.42,7.7112,186855.0,608.0
Bulgaria,Potatoes,2006,157758,608.0,2103.5,9.08,1.0133,8.92,7.6518,156448.0,608.0
Bulgaria,Potatoes,2007,133197,608.0,1974.75,10.23,1.0133,7.77,7.5887,157758.0,608.0
Bulgaria,Potatoes,2008,162618,608.0,1846.0,9.9,1.0133,8.1,7.5213,133197.0,608.0
Bulgaria,Potatoes,2009,165508,608.0,1717.25,9.74,1.0133,8.26,7.4491,162618.0,608.0
Bulgaria,Potatoes,2010,181967,608.0,1588.5,9.65,1.0133,8.35,7.3712,165508.0,608.0
Bulgaria,Potatoes,2011,143236,608.0,1459.75,9.17,1.0133,8.83,7.2867,181967.0,608.0
Bulgaria,Potatoes,2012,101515,608.0,1331.0,9.99,1.0133,8.01,7.1944,143236.0,608.0
Bulgaria,Potatoes,2013,146125,608.0,1197.0,11.26,1.0133,6.74,7.0884,101515.0,608.0
Bulgaria,Rice,1991,25397,608.0,3906.0,8.14,0.3474,16.86,8.2705,23785.0,608.0
Bulgaria,Rice,1992,32042,608.0,3906.0,9.07,0.3474,15.93,8.2705,25397.0,608.0
Bulgaria,Rice,1993,34761,608.0,3777.25,9.0,0.3474,16.0,8.237,32042.0,608.0
Bulgaria,Rice,1994,37195,608.0,3648.5,10.23,0.3474,14.77,8.2023,34761.0,608.0
Bulgaria,Rice,1995,36116,608.0,3519.75,8.69,0.3474,16.31,8.1664,37195.0,608.0
Bulgaria,Rice,1996,33891,608.0,3391.0,8.44,0.3474,16.56,8.1292,36116.0,608.0
Bulgaria,Rice,1997,29871,608.0,3262.25,8.26,0.3474,16.74,8.0905,33891.0,608.0
Bulgaria,Rice,1998,31467,608.0,3133.5,9.16,0.3474,15.84,8.0502,29871.0,608.0
Bulgaria,Rice,1999,49400,608.0,3004.75,9.67,0.3474,15.33,8.0083,31467.0,608.0
Bulgaria,Rice,2000,47001,608.0,2876.0,9.9,0.3474,15.1,7.9645,49400.0,608.0
Bulgaria,Rice,2001,48001,608.0,2747.25,9.55,0.3474,15.45,7.9187,47001.0,608.0
Bulgaria,Rice,2002,43099,608.0,2618.5,9.6,0.3474,15.4,7.8707,48001.0,608.0
Bulgaria,Rice,2004,49596,608.0,2361.0,9.18,0.3474,15.82,7.7673,43099.0,608.0
Bulgaria,Rice,2005,44801,608.0,2232.25,8.58,0.3474,16.42,7.7112,49596.0,608.0
Bulgaria,Rice,2006,44080,608.0,2103.5,9.08,0.3474,15.92,7.6518,44801.0,608.0
Bulgaria,Rice,2007,46447,608.0,1974.75,10.23,0.3474,14.77,7.5887,44080.0,608.0
Bulgaria,Rice,2008,49621,608.0,1846.0,9.9,0.3474,15.1,7.5213,46447.0,608.0
Bulgaria,Rice,2009,52263,608.0,1717.25,9.74,0.3474,15.26,7.4491,49621.0,608.0
Bulgaria,Rice,2010,47952,608.0,1588.5,9.65,0.3474,15.35,7.3712,52263.0,608.0
Bulgaria,Rice,2011,50563,608.0,1459.75,9.17,0.3474,15.83,7.2867,47952.0,608.0
Bulgaria,Rice,2012,55605,608.0,1331.0,9.99,0.3474,15.01,7.1944,50563.0,608.0
Bulgaria,Rice,2013,54945,608.0,1197.0,11.26,0.3474,13.74,7.0884,55605.0,608.0
Bulgaria,Sorghum,1991,17897,608.0,3906.0,8.14,1.0574,18.86,8.2705,17778.0,608.0
Bulgaria,Sorghum,1992,17965,608.0,3906.0,9.07,1.0574,17.93,8.2705,17897.0,608.0
Bulgaria,Sorghum,1993,17297,608.0,3777.25,9.0,1.0574,18.0,8.237,17965.0,608.0
Bulgaria,Sorghum,1994,17368,608.0,3648.5,10.23,1.0574,16.77,8.2023,17297.0,608.0
Bulgaria,Sorghum,1995,14583,608.0,3519.75,8.69,1.0574,18.31,8.1664,17368.0,608.0
Bulgaria,Sorghum,1996,13158,608.0,3391.0,8.44,1.0574,18.56,8.1292,14583.0,608.0
Bulgaria,Sorghum,1997,25429,608.0,3262.25,8.26,1.0574,18.74,8.0905,13158.0,608.0
Bulgaria,Sorghum,1998,23235,608.0,3133.5,9.16,1.0574,17.84,8.0502,25429.0,608.0
Bulgaria,Sorghum,1999,27500,608.0,3004.75,9.67,1.0574,17.33,8.0083,23235.0,608.0
Bulgaria,Sorghum,2000,20732,608.0,2876.0,9.9,1.0574,17.1,7.9645,27500.0,608.0
Bulgaria,Sorghum,2001,20698,608.0,2747.25,9.55,1.0574,17.45,7.9187,20732.0,608.0
Bulgaria,Sorghum,2002,21044,608.0,2618.5,9.6,1.0574,17.4,7.8707,20698.0,608.0
Bulgaria,Sorghum,2004,20997,608.0,2361.0,9.18,1.0574,17.82,7.7673,21044.0,608.0
Bulgaria,Sorghum,2005,20400,608.0,2232.25,8.58,1.0574,18.42,7.7112,20997.0,608.0
Bulgaria,Sorghum,2006,22752,608.0,2103.5,9.08,1.0574,17.92,7.6518,20400.0,608.0
Bulgaria,Sorghum,2007,11108,608.0,1974.75,10.23,1.0574,16.77,7.5887,22752.0,608.0
Bulgaria,Sorghum,2008,19316,608.0,1846.0,9.9,1.0574,17.1,7.5213,11108.0,608.0
Bulgaria,Sorghum,2009,24836,608.0,1717.25,9.74,1.0574,17.26,7.4491,19316.0,608.0
Bulgaria,Sorghum,2010,24314,608.0,1588.5,9.65,1.0574,17.35,7.3712,24836.0,608.0
Bulgaria,Sorghum,2011,19536,608.0,1459.75,9.17,1.0574,17.83,7.2867,24314.0,608.0
Bulgaria,Sorghum,2012,20205,608.0,1331.0,9.99,1.0574,17.01,7.1944,19536.0,608.0
Bulgaria,Sorghum,2013,26792,608.0,1197.0,11.26,1.0574,15.74,7.0884,20205.0,608.0
Bulgaria,Soybeans,1991,18800,608.0,3906.0,8.14,1.0574,16.86,8.2705,8830.0,608.0
Bulgaria,Soybeans,1992,8070,608.0,3906.0,9.07,1.0574,15.93,8.2705,18800.0,608.0
Bulgaria,Soybeans,1993,6742,608.0,3777.25,9.0,1.0574,16.0,8.237,8070.0,608.0
Bulgaria,Soybeans,1994,9402,608.0,3648.5,10.23,1.0574,14.77,8.2023,6742.0,608.0
Bulgaria,Soybeans,1995,9043,608.0,3519.75,8.69,1.0574,16.31,8.1664,9402.0,608.0
Bulgaria,Soybeans,1996,5742,608.0,3391.0,8.44,1.0574,16.56,8.1292,9043.0,608.0
Bulgaria,Soybeans,1997,9750,608.0,3262.25,8.26,1.0574,16.74,8.0905,5742.0,608.0
Bulgaria,Soybeans,1998,5379,608.0,3133.5,9.16,1.0574,15.84,8.0502,9750.0,608.0
Bulgaria,Soybeans,1999,8333,608.0,3004.75,9.67,1.0574,15.33,8.0083,5379.0,608.0
Bulgaria,Soybeans,2000,6667,608.0,2876.0,9.9,1.0574,15.1,7.9645,8333.0,608.0
Bulgaria,Soybeans,2001,10000,608.0,2747.25,9.55,1.0574,15.45,7.9187,6667.0,608.0
Bulgaria,Soybeans,2002,14299,608.0,2618.5,9.6,1.0574,15.4,7.8707,10000.0,608.0
Bulgaria,Soybeans,2004,18768,608.0,2361.0,9.18,1.0574,15.82,7.7673,14299.0,608.0
Bulgaria,Soybeans,2005,22239,608.0,2232.25,8.58,1.0574,16.42,7.7112,18768.0,608.0
Bulgaria,Soybeans,2006,15568,608.0,2103.5,9.08,1.0574,15.92,7.6518,22239.0,608.0
Bulgaria,Soybeans,2007,6018,608.0,1974.75,10.23,1.0574,14.77,7.5887,15568.0,608.0
Bulgaria,Soybeans,2008,13358,608.0,1846.0,9.9,1.0574,15.1,7.5213,6018.0,608.0
Bulgaria,Soybeans,2009,9662,608.0,1717.25,9.74,1.0574,15.26,7.4491,13358.0,608.0
Bulgaria,Soybeans,2010,22717,608.0,1588.5,9.65,1.0574,15.35,7.3712,9662.0,608.0
Bulgaria,Soybeans,2011,11565,608.0,1459.75,9.17,1.0574,15.83,7.2867,22717.0,608.0
Bulgaria,Soybeans,2012,7903,608.0,1331.0,9.99,1.0574,15.01,7.1944,11565.0,608.0
Bulgaria,Soybeans,2013,17976,608.0,1197.0,11.26,1.0574,13.74,7.0884,7903.0,608.0
Bulgaria,Wheat,1991,37480,608.0,3906.0,8.14,1.1055,8.86,8.2705,45514.0,608.0
Bulgaria,Wheat,1992,31071,608.0,3906.0,9.07,1.1055,7.93,8.2705,37480.0,608.0
Bulgaria,Wheat,1993,28580,608.0,3777.25,9.0,1.1055,8.0,8.237,31071.0,608.0
Bulgaria,Wheat,1994,28447,608.0,3648.5,10.23,1.1055,6.77,8.2023,28580.0,608.0
Bulgaria,Wheat,1995,29085,608.0,3519.75,8.69,1.1055,8.31,8.1664,28447.0,608.0
Bulgaria,Wheat,1996,18818,608.0,3391.0,8.44,1.1055,8.56,8.1292,29085.0,608.0
Bulgaria,Wheat,1997,29502,608.0,3262.25,8.26,1.1055,8.74,8.0905,18818.0,608.0
Bulgaria,Wheat,1998,28058,608.0,3133.5,9.16,1.1055,7.84,8.0502,29502.0,608.0
Bulgaria,Wheat,1999,27352,608.0,3004.75,9.67,1.1055,7.33,8.0083,28058.0,608.0
Bulgaria,Wheat,2000,28421,608.0,2876.0,9.9,1.1055,7.1,7.9645,27352.0,608.0
Bulgaria,Wheat,2001,30081,608.0,2747.25,9.55,1.1055,7.45,7.9187,28421.0,608.0
Bulgaria,Wheat,2002,30123,608.0,2618.5,9.6,1.1055,7.4,7.8707,30081.0,608.0
Bulgaria,Wheat,2004,38100,608.0,2361.0,9.18,1.1055,7.82,7.7673,30123.0,608.0
Bulgaria,Wheat,2005,31567,608.0,2232.25,8.58,1.1055,8.42,7.7112,38100.0,608.0
Bulgaria,Wheat,2006,34026,608.0,2103.5,9.08,1.1055,7.92,7.6518,31567.0,608.0
Bulgaria,Wheat,2007,21973,608.0,1974.75,10.23,1.1055,6.77,7.5887,34026.0,608.0
Bulgaria,Wheat,2008,41674,608.0,1846.0,9.9,1.1055,7.1,7.5213,21973.0,608.0
Bulgaria,Wheat,2009,31873,608.0,1717.25,9.74,1.1055,7.26,7.4491,41674.0,608.0
Bulgaria,Wheat,2010,36185,608.0,1588.5,9.65,1.1055,7.35,7.3712,31873.0,608.0
Bulgaria,Wheat,2011,39197,608.0,1459.75,9.17,1.1055,7.83,7.2867,36185.0,608.0
Bulgaria,Wheat,2012,37596,608.0,1331.0,9.99,1.1055,7.01,7.1944,39197.0,608.0
Bulgaria,Wheat,2013,41885,608.0,1197.0,11.26,1.1055,5.74,7.0884,37596.0,608.0
Burkina Faso,Cassava,1991,24558,748.0,29.1,28.4,0.5984,1.4,3.4045,29600.0,748.0
Burkina Faso,Cassava,1992,21429,748.0,29.1,28.06,0.5984,1.06,3.4045,24558.0,748.0
Burkina Faso,Cassava,1993,19455,748.0,17.0,28.58,0.5984,1.58,2.8904,21429.0,748.0
Burkina Faso,Cassava,1994,20000,748.0,6.0,28.0,0.5984,1.0,1.9459,19455.0,748.0
Burkina Faso,Cassava,1995,20000,748.0,3.04,28.46,0.5984,1.46,1.3962,20000.0,748.0
Burkina Faso,Cassava,1996,20489,748.0,39.16,28.74,0.5984,1.74,3.6929,20000.0,748.0
Burkina Faso,Cassava,1997,20557,748.0,75.29,28.52,0.5984,1.52,4.3345,20489.0,748.0
Burkina Faso,Cassava,1998,20706,748.0,111.41,28.95,0.5984,1.95,4.7222,20557.0,748.0
Burkina Faso,Cassava,1999,20902,748.0,93.43,28.45,0.5984,1.45,4.5479,20706.0,748.0
Burkina Faso,Cassava,2000,21037,748.0,75.44,28.6,0.5984,1.6,4.3365,20902.0,748.0
Burkina Faso,Cassava,2001,21388,748.0,57.46,28.77,0.5984,1.77,4.0683,21037.0,748.0
Burkina Faso,Cassava,2002,21551,748.0,39.47,28.97,0.5984,1.97,3.7006,21388.0,748.0
Burkina Faso,Cassava,2004,22411,748.0,1.28,28.9,0.5984,1.9,0.8242,21551.0,748.0
Burkina Faso,Cassava,2005,21952,748.0,92.21,29.18,0.5984,2.18,4.5349,22411.0,748.0
Burkina Faso,Cassava,2006,21316,748.0,109.24,28.92,0.5984,1.92,4.7027,21952.0,748.0
Burkina Faso,Cassava,2007,23030,748.0,292.05,28.96,0.5984,1.96,5.6803,21316.0,748.0
Burkina Faso,Cassava,2008,19060,748.0,190.92,28.4,0.5984,1.4,5.2571,23030.0,748.0
Burkina Faso,Cassava,2009,17452,748.0,132.3,29.05,0.5984,2.05,4.8926,19060.0,748.0
Burkina Faso,Cassava,2010,15659,748.0,442.89,29.17,0.5984,2.17,6.0956,17452.0,748.0
Burkina Faso,Cassava,2011,13548,748.0,843.0,29.03,0.5984,2.03,6.7382,15659.0,748.0
Burkina Faso,Cassava,2012,13636,748.0,843.0,28.67,0.5984,1.67,6.7382,13548.0,748.0
Burkina Faso,Cassava,2013,13594,748.0,843.0,29.41,0.5984,2.41,6.7382,13636.0,748.0
Burkina Faso,Maize,1991,16868,748.0,29.1,28.4,1.1508,4.4,3.4045,14612.0,748.0
Burkina Faso,Maize,1992,15238,748.0,29.1,28.06,1.1508,4.06,3.4045,16868.0,748.0
Burkina Faso,Maize,1993,13722,748.0,17.0,28.58,1.1508,4.58,2.8904,15238.0,748.0
Burkina Faso,Maize,1994,16042,748.0,6.0,28.0,1.1508,4.0,1.9459,13722.0,748.0
Burkina Faso,Maize,1995,11441,748.0,3.04,28.46,1.1508,4.46,1.3962,16042.0,748.0
Burkina Faso,Maize,1996,15521,748.0,39.16,28.74,1.1508,4.74,3.6929,11441.0,748.0
Burkina Faso,Maize,1997,15185,748.0,75.29,28.52,1.1508,4.52,4.3345,15521.0,748.0
Burkina Faso,Maize,1998,13919,748.0,111.41,28.95,1.1508,4.95,4.7222,15185.0,748.0
Burkina Faso,Maize,1999,16241,748.0,93.43,28.45,1.1508,4.45,4.5479,13919.0,748.0
Burkina Faso,Maize,2000,17543,748.0,75.44,28.6,1.1508,4.6,4.3365,16241.0,748.0
Burkina Faso,Maize,2001,18115,748.0,57.46,28.77,1.1508,4.77,4.0683,17543.0,748.0
